impression,2
shown,2
sea,1
authority,1
sorts,1
visions,1
question,4
form,2
deceived,1
strengthens,1
make,2
perceptions,1
built,1
notes,1
frogs,1
xviii,1
diomedes,6
appearance,4
creator,2
substantial,1
substance,1
beholder,1
happened,1
scriptures,1
solution,1
animals,4
devils,9
god,4
good,3
things,4
formal,1
wished,1
shape,3
words,4
change,2
flew,2
argument,1
idol,1
imagination,1
likenesses,1
matter,1
explained,1
answer,1
ways,1
asks,1
matters,1
burden,3
animal,1
carried,3
doctrine,1
book,3
transformations,1
speaks,4
method,2
thought,2
sort,2
fail,1
die,1
senses,1
return,1
necessarily,1
lived,1
mice,1
greeks,1
devil,3
present,2
substances,1
invisibly,1
affirm,1
mentioned,1
transmuted,2
tells,2
deceptions,1
chapter,1
preachers,1
superstition,1
require,1
represent,1
exposition,1
sees,1
turned,1
doubts,1
troy,1
place,1
text,1
prove,1
flying,4
examples,1
companions,4
likes,1
true,1
proved,3
belonging,1
dist,1
greatly,1
infinite,1
motion,1
agreed,1
kinds,1
worse,1
perfect,1
innkeepers,2
prestidigitatory,3
rejoice,1
home,1
alive,1
mental,4
ulysses,2
infidel,1
represented,1
thing,3
body,4
leprous,1
object,2
fantastic,1
solutions,1
working,2
opinion,3
nabuchodonosor,1
transmutations,2
believed,1
comrades,5
siege,1
reads,1
experiences,1
canon,5
art,1
creature,2
touch,1
imperfect,1
created,1
refer,1
cases,1
faith,1
piously,1
angel,1
diseases,1
properly,1
glamours,2
permission,1
caused,9
remark,1
onlookers,1
man,1
effect,2
mentions,2
detriment,1
angels,2
guests,2
remarks,1
existence,1
assumed,6
repository,1
exterior,2
actual,4
suggestion,1
time,2
heretical,1
appeared,2
bodies,4
sufficiently,1
exclude,1
ciuitate,1
witches,3
resolution,1
vii,1
scriptural,1
distinction,1
creatures,2
sudden,1
reason,1
case,2
sense,3
belongs,1
wives,2
fact,1
transmute,1
part,2
treated,1
imaginative,2
years,1
manner,3
numbered,1
error,1
bad,2
surface,1
injury,1
exists,1
obscure,1
believes,1
reader,2
ass,1
men,4
understood,2
doubt,1
answered,1
magicians,1
condemns,1
episcopi,1
add,1
images,5
face,1
simple,1
thomas,1
temple,3
transmutation,3
arguments,2
transformed,2
consisting,1
reach,1
organs,2
corn,2
erroneous,1
strong,1
bore,1
quoted,1
read,1
times,1
sentences,1
outer,1
sight,2
vision,6
famous,1
learned,3
beasts,7
drawn,2
albert,1
work,3
circe,1
explanation,1
putrefaction,1
learning,1
generated,1
accidental,3
deception,1
burdens,1
round,1
spoken,1
difference,2
instant,1
appears,1
beholders,1
natural,3
made,4
fear,1
heavy,1
shapes,2
induces,1
speaking,1
bodily,1
imaginary,8
transform,1
changed,9
belong,1
meaning,2
eating,1
assuming,1
production,1
power,3
blessed,1
chief,2
sermons,2
asked,1
praestantius,2
noted,2
sorceress,1
appearances,2
exodus,1
likeness,3
adduced,1
publicly,1
augustine,1
long,2
gods,1
aerial,2
saint,2
related,1
saints,1
eyes,1
serpents,1
packhorse,2
birds,8
apparitions,1
father,2
presumed,1
deluded,1
faculty,2
glamour,4
drowned,1
memory,1
impressed,2
experience,1
straw,1
