view,1
apply,1
text,1
penance,1
doubt,1
lacking,1
thing,1
endure,1
purpose,1
giving,1
continuation,1
penalty,3
opinions,1
sufficient,2
pronounced,1
passing,1
answer,1
anew,1
present,2
persuasions,2
induce,2
confesses,2
discover,1
put,1
unbaptized,1
voluntarily,1
medicines,1
cases,1
book,1
promises,1
sort,1
lightly,2
face,1
remove,1
examination,1
notary,2
probable,1
sentenced,1
alternatively,1
joyfully,1
promised,2
vain,1
heard,1
spat,1
assessors,1
fresh,1
woman,1
set,1
hold,1
devil,5
supply,1
courses,1
details,1
honest,4
offend,1
left,2
experience,2
instruction,1
limbs,1
hour,1
earnest,1
make,1
misery,1
answers,1
indication,1
summon,1
wherefore,1
persuade,2
faith,1
blood,1
side,1
intention,1
dispose,1
clothes,1
persuaded,1
suspense,1
pursuing,1
notorious,1
told,2
disclaim,1
heavily,1
demands,1
lawful,2
beginning,1
note,1
lawfully,1
kill,1
legally,1
substantiated,1
punished,1
betray,1
hasty,1
step,1
men,3
spared,1
diocese,1
keeping,1
advantage,1
women,1
repeated,2
attended,1
knowing,1
good,1
penal,1
officers,3
ineffective,1
shedding,1
expedient,1
cure,2
considered,2
promise,4
advice,2
spell,1
god,1
denying,1
crime,3
held,1
postponing,1
power,1
art,1
betrayal,1
verbal,1
case,1
zealous,1
liar,1
kind,1
rebellion,1
compelled,1
frequently,2
proceed,2
death,3
part,1
exquisite,1
reason,1
object,1
continued,1
judge,14
bind,1
diligently,1
crimes,2
introductory,1
spare,1
fact,2
questioned,3
devils,1
disposed,1
consigned,1
variety,1
matter,2
back,1
point,1
imposed,1
torture,8
duty,2
notoriously,1
time,3
exposed,1
terror,1
punishment,1
confessed,1
prisoner,1
threats,2
refuses,1
warrant,1
questions,1
injury,1
account,1
general,2
presence,1
state,1
write,2
unequivocal,1
day,4
bad,2
friends,1
fittingly,1
water,1
witches,6
enacted,1
source,1
declare,1
admissions,1
opinion,2
disturbed,1
witnesses,2
tortured,2
stress,1
engine,1
brought,1
confess,9
convicted,1
prison,1
writing,1
deliver,1
strengthened,1
accrue,1
instrument,1
safely,1
meditation,1
ears,1
manner,4
exposing,1
guards,1
search,1
continually,1
questioning,3
begun,1
deprived,1
evidence,4
suspected,1
danger,1
means,2
frame,1
induced,1
great,1
desert,1
reputation,3
request,1
examined,2
beatific,1
deputing,1
usual,1
henceforth,1
nature,1
engines,1
fear,2
imprisonment,3
witchcraft,3
released,1
imprisoned,1
equivocal,1
vision,1
truth,10
found,2
ground,2
mistress,1
conditions,1
preparing,1
obey,1
gentle,1
sewn,1
cords,1
persuading,1
care,2
interval,2
conviction,2
success,1
process,2
children,2
escape,2
lead,1
assign,1
life,7
assigned,1
punish,1
suppose,1
depart,1
cells,1
led,2
bread,1
cursed,1
confession,1
urge,1
mouth,3
asked,2
gravely,1
fallacious,1
provided,1
instruments,2
stripped,2
order,1
benefit,1
aforesaid,1
suffer,1
accused,7
appearing,1
judges,3
superstitious,2
graver,1
extreme,1
people,1
shown,1
period,1
bewitched,3
burned,1
sign,1
question,5
proofs,1
exile,1
find,1
place,3
sentence,6
