give,2
find,1
schedule,2
statute,1
scribe,1
decision,3
suffice,1
guilty,1
part,2
confront,1
settling,1
cunning,2
reasons,3
fail,1
witness,4
accused,13
care,1
act,1
follow,1
state,1
names,11
declared,1
thinks,1
futile,1
courses,2
defence,3
statements,1
observe,1
beginning,1
deponent,1
mortal,12
debarred,1
informer,1
finds,1
guile,2
showed,1
good,1
inquire,2
plea,1
confession,1
giving,1
prove,2
personal,2
explained,2
christian,1
knew,1
laid,3
heard,1
employed,1
acted,1
sworn,1
facts,1
reveal,1
methods,4
crime,1
innocent,1
immediately,1
deceit,1
quickly,1
sixth,2
contrary,1
grave,1
desire,1
notice,1
alleged,4
fact,2
copy,6
account,1
finally,2
face,1
unsatisfactory,1
deeds,1
called,1
satisfy,1
protects,1
justice,1
assessors,1
grounds,3
matters,1
means,8
publically,1
information,3
suppressed,2
call,1
question,6
clears,1
suspicions,1
defamed,1
allotted,1
shown,1
read,1
testimony,2
examination,2
seventh,1
made,1
friendship,1
thing,1
deceived,1
order,1
procurator,1
allege,2
cases,1
wishes,1
agreement,1
notary,1
investigate,1
oath,4
personally,1
certainty,1
separate,1
case,2
investigated,2
punish,1
consultation,5
detected,1
wicked,1
god,1
reputable,1
commonly,1
country,1
knowledge,1
examining,1
honest,1
bound,1
witnesses,13
falsely,1
persons,2
demanded,1
person,2
suspected,1
town,2
deposed,5
evidence,4
deponents,5
prudence,1
charge,1
copies,1
reject,2
full,1
recourse,1
content,1
practice,1
quoted,1
dubious,1
lie,1
rejected,1
fourth,1
inquired,1
informed,1
pursued,1
guess,2
faculty,1
ugly,1
heresy,1
choose,1
secrecy,1
end,4
employ,2
process,7
rightly,1
perfectly,1
set,1
informers,4
added,1
fault,1
village,1
manner,4
whereunto,1
asked,4
prisoner,2
purport,1
prisoners,1
witchcraft,1
men,2
examine,1
secretly,1
plead,3
naming,1
credence,1
exact,1
remove,1
charges,2
friend,6
great,1
named,2
fear,1
bewitchment,1
scrupulous,1
perpetrated,1
answers,1
defended,1
faith,2
similar,1
befallen,1
savour,2
aged,1
answer,4
rarely,1
writing,1
depositions,1
witches,2
accuse,1
enemy,7
paul,1
advocate,8
reason,1
decide,2
left,1
add,1
crafty,1
touched,1
accept,1
questioned,2
learned,2
arises,1
caught,1
present,1
arrived,1
setting,1
thinking,1
enmity,18
granted,1
witch,3
dismiss,1
noted,1
foreign,1
judgement,1
method,8
found,4
enemies,5
separately,1
easily,3
sufficient,1
judge,12
list,1
complaint,1
investigation,1
