show,1
night,3
caused,4
invited,1
offence,1
sat,1
doctors,2
reputations,1
stones,2
shown,8
isidore,2
omitted,1
advice,1
food,1
pay,1
alsace,1
witch,9
accusation,1
afflict,1
magnitude,2
hurting,1
horrible,2
suffers,1
words,2
lorraine,1
valid,1
buried,1
witchcraft,4
molten,1
good,2
district,1
points,1
knowing,1
protection,2
permitted,2
possessed,1
litany,1
question,3
accuse,1
witchcrafts,1
countless,1
blew,1
wood,1
lead,1
constance,1
epilepsy,3
mainz,1
humour,1
disturb,1
lewd,1
short,1
held,1
bewitched,2
impossible,1
gravely,1
swollen,2
declared,1
priests,1
eating,1
quarrelsome,1
devil,26
order,1
prescribes,1
proved,4
innocent,6
injured,1
continued,1
sentencing,1
germanius,1
slept,1
things,1
etym,1
secondarily,1
pouring,1
theologians,1
premise,1
art,1
explained,1
greater,3
vice,1
prepared,1
standing,1
grow,1
injury,7
episcopi,1
manner,1
means,4
storms,1
sentences,1
history,1
bed,2
sara,2
expressed,2
tacit,1
perpetrated,2
survive,1
drink,1
proceeds,1
mentioned,2
exampled,1
incurable,1
silvanus,2
reasons,1
person,6
finally,1
found,6
part,3
bishop,3
works,1
merits,1
make,1
power,8
deprive,2
man,15
death,2
witches,18
reason,7
bodies,4
public,1
suspicion,4
permit,1
evil,2
deluding,1
transformed,1
ways,2
happen,2
injures,1
sigisbert,1
thirdly,1
strong,1
anger,1
place,2
leprosy,7
consideration,1
excepted,1
woman,11
vincent,1
answers,2
eager,1
sought,1
terrible,1
hist,1
debt,1
notice,1
angrily,1
freiburg,1
vices,3
devils,12
rage,1
cap,1
world,1
chiefly,1
sores,1
earth,1
thinking,1
long,1
reputation,3
permission,6
enforced,1
condemned,2
rubbed,1
houses,2
friends,1
tobias,1
answered,3
allowed,1
imagination,2
defame,1
live,1
threat,1
offers,1
lyingly,1
exceeds,1
perfidy,1
quoted,1
doubt,2
theft,1
suffer,1
breisach,1
lodging,2
appeared,1
subject,1
laid,1
visited,1
began,3
roughly,1
territory,1
fields,1
sore,1
crimes,6
lives,2
considered,2
raising,1
mere,1
struck,1
case,4
approached,1
extent,1
stoned,1
suffered,1
black,1
emperor,1
perdition,1
nazareth,1
tomb,1
likeness,1
state,2
job,2
health,1
concluded,2
committed,1
believing,1
bleeding,1
purpose,1
deservedly,2
predisposition,1
threatened,1
told,2
great,1
suddenly,1
general,1
piercing,1
diseases,1
temporal,1
grace,3
robbery,2
blamed,1
physical,1
paid,1
virgin,2
pustule,1
stricken,1
husbands,3
guiltless,1
entered,2
familiar,1
defect,1
bodily,3
poison,1
tormenting,1
principally,1
quote,1
cleared,1
affairs,5
discord,1
statement,1
true,1
harm,1
gospels,1
magic,1
asked,3
called,3
righteous,1
agency,2
sort,2
preserve,1
drinking,1
brevity,1
resting,1
neck,2
waxen,1
transported,2
days,1
angelic,1
dead,2
ceremonies,1
justly,1
men,11
fails,1
sin,1
excited,1
blame,1
due,1
time,2
reputed,2
minds,2
dealing,1
twig,1
crime,5
spread,1
formicarius,1
forest,1
suspected,2
holy,1
blacken,1
injure,8
defamed,6
gaoler,1
incantations,1
spec,1
hoped,1
home,1
door,2
makes,2
clear,1
souls,1
bewitch,3
contract,2
book,3
sinful,1
lust,1
hitherto,1
natural,1
speak,1
fearful,1
actor,1
smaller,1
diocese,4
injuries,4
years,2
pact,1
matter,2
surrendering,1
similar,1
armed,1
sprinkles,1
precepts,1
falling,1
events,1
desired,1
careful,1
hid,1
adds,1
remarks,1
table,1
infirmities,1
entice,1
ascribed,4
majesty,1
burned,2
purgation,2
avenge,2
disparagement,1
faith,1
guilty,1
elements,1
dist,2
sickness,1
troubled,1
confessed,2
begged,1
perform,1
life,2
difficulty,3
nider,1
lickerish,1
secret,1
till,1
killed,1
belief,1
increase,1
ill,1
wished,2
canon,2
sinners,2
front,1
sake,1
thing,4
proceeded,1
treatise,1
water,3
legend,1
thrown,1
operations,1
inflict,1
answering,1
written,1
body,5
principal,1
fact,1
morrow,1
find,1
direct,1
provoke,1
infirmity,3
angry,2
obstructing,1
lastly,1
burning,1
act,1
desist,1
work,4
hammer,1
fruits,1
method,1
thomas,1
confuse,1
catholic,1
dips,1
objection,1
origin,1
fire,1
rain,3
arise,2
corporeal,1
eggs,2
sins,1
xxv,1
felt,2
thought,1
quarrel,1
action,1
write,1
animals,1
offending,1
disappeared,1
infect,1
readily,1
appears,1
solemnly,1
virulence,1
louis,1
impeding,1
pile,1
labourer,1
friend,1
divine,3
gravity,1
worthy,1
hidden,1
basel,1
deals,1
judge,1
opposite,1
service,1
image,4
saintly,1
god,11
insinuations,1
suffering,1
instances,1
text,1
account,7
appearance,1
asks,1
jerome,3
frenzied,1
recounted,1
air,1
exception,4
form,3
abjuration,1
punishment,2
assumed,2
immediately,1
stake,1
lifted,1
scandalously,1
blessed,2
describes,1
proposition,1
granted,2
present,1
made,2
leprous,1
invisibly,1
flesh,1
warm,1
infidel,1
lecherous,1
perpetuate,1
beat,1
unbridled,1
wind,1
afflicted,3
deceive,1
statements,1
house,2
questioned,1
superior,1
face,4
hurt,2
fornication,1
experience,1
respect,4
bring,2
set,2
times,1
bears,1
spoke,1
puffed,1
punished,1
honest,2
noble,1
abusive,1
perceptions,1
wickedness,1
people,3
language,1
adjured,1
operation,2
actual,1
women,5
suggested,1
wanted,1
beauvais,1
happened,2
